company.GVKEY,year.fyear,cf,earning.ni,lv_book,lv_mkt
 65640,2010-12-31,-13.6,   20.082,0.638867548656246,1651.2048
 65702,2010-12-31,-0.218000000000004,   38.428,0.673501008571044,1392.53592814371
 65904,2010-12-31,-38.124,   -1.006,0,0
 66228,2010-12-31,-1.436,   -3.880,0.00392864789689656,Inf
 66399,2010-12-31,,,,
100245,2010-12-31,-224.13,   38.219,0,0
100477,2010-12-31,7.89999999999998, -347.000,0.0300928287259002,0.687645687645688
102696,2010-12-31,163.114,  128.460,0,0
107032,2010-12-31,67.498,  -10.221,0,0
108326,2010-12-31,91.532,   68.849,0,0
108831,2010-12-31,74.866,  -42.283,0.0917823151148925,0.139165737674914
109258,2010-12-31,-5.432,   -4.013,0,0
109921,2010-12-31,,,,
110246,2010-12-31,,,,
110807,2010-12-31,,,,
111491,2010-12-31,-11.214, -356.273,0.464719297805328,14.5234803921569
112035,2010-12-31,,,,
114370,2010-12-31,13.525,   36.647,0.100406225302824,32.2319842053307
115757,2010-12-31,18.437,  -82.769,0.28424332649965,1.37261294030849
118267,2010-12-31,20.452,   58.874,0,0
121153,2010-12-31,-5.572,   -8.402,0,0
122537,2010-12-31,55.488,   38.707,0.0897468556699837,8.66193562807331
122902,2010-12-31,3.846,   37.265,0.129093769547169,0.297879599013279
125239,2010-12-31,1.043,  -11.663,0.0873650665085311,
126417,2010-12-31,107.741,   88.095,0.0452070781303487,0.347069231703298
126615,2010-12-31,139.592,   47.024,0.0953566477261633,0.247393433954856
127383,2010-12-31,-0.922,  -36.831,0.139357264555549,
129438,2010-12-31,6.169,   24.743,0,
132644,2010-12-31,-0.135,   -1.486,0.207295157608432,0.288339413592758
133247,2010-12-31,6.504,   -2.087,0,
133888,2010-12-31,-7.308,   -7.263,0.0107329958177416,Inf
136828,2010-12-31,-8.103,   -6.572,0,
137373,2010-12-31,-13.814,  -38.470,0.00341304772520944,0.0311353391340811
137704,2010-12-31,144.574,  124.482,0.04471173650448,0.255308928275634
138402,2010-12-31,-21.777,   12.401,0,0
139526,2010-12-31,-2.909, -316.239,0,
141359,2010-12-31,6.194,   24.855,0,0
141913,2010-12-31,556.875,  209.238,0.105660565444701,
142064,2010-12-31,,,,
142069,2010-12-31,,,,
142092,2010-12-31,,,,
142093,2010-12-31,,,,
142131,2010-12-31,,,,
142251,2010-12-31,-1.226,   -0.910,0,0
143668,2010-12-31,-10.489,   -3.262,0.247323239912841,0.55922952769283
144183,2010-12-31,181.424,  -12.910,0,0
144217,2010-12-31,,,,
144218,2010-12-31,,,,
144219,2010-12-31,,,,
144535,2010-12-31,-53.193,  896.383,,
145042,2010-12-31,-30.86,   18.524,0,0
145411,2010-12-31,,,,
145412,2010-12-31,,,,
146082,2010-12-31,,,,
146083,2010-12-31,,,,
147835,2010-12-31,,,,
148234,2010-12-31,-3.308,  -14.351,1.51257127549654,Inf
148440,2010-12-31,,,,
149264,2010-12-31,,,,
149265,2010-12-31,,,,
149266,2010-12-31,,,,
149477,2010-12-31,-1.314,  -11.030,0.260289009309435,Inf
150723,2010-12-31,,,,
150724,2010-12-31,,,,
150725,2010-12-31,,,,
150726,2010-12-31,,,,
151576,2010-12-31,,,,
152909,2010-12-31,,,,
153713,2010-12-31,,,,
154118,2010-12-31,,,,
154374,2010-12-31,,,,
154638,2010-12-31,,,,
154757,2010-12-31,24.608,    8.812,,
155102,2010-12-31,,,,
155326,2010-12-31,,,,
155335,2010-12-31,,,,
155336,2010-12-31,,,,
155616,2010-12-31,1.654,  -29.236,0.881114059735665,11.7904173375691
155915,2010-12-31,,,,
156825,2010-12-31,,,,
157921,2010-12-31,-4.872,   -3.954,0.199735124175193,2.18795737578637
160213,2010-12-31,1.294,   18.876,0,0
160554,2010-12-31,,,,
160749,2010-12-31,,,,
160893,2010-12-31,-97.879,  113.426,0.136863803997731,26.134725848564
160935,2010-12-31,,,,
161869,2010-12-31,-0.0920000000000005,   -0.546,0.478918058870326,
161897,2010-12-31,-5.49500000000001,   36.780,0,
162129,2010-12-31,1269.6, 2514.600,0.0512640227023672,33.5809128630705
162276,2010-12-31,,,,
162335,2010-12-31,-27.763,   29.220,0.460721645387816,
163596,2010-12-31,0.648,   -4.520,0.00364320602129874,
163807,2010-12-31,,,,
163975,2010-12-31,11.393,  -11.837,0.752274703388229,193.990764494613
164012,2010-12-31,,,,
164155,2010-12-31,-7.137,   16.439,0,0
164342,2010-12-31,-14.133,   36.935,0,
164557,2010-12-31,39.736,   34.868,0.074026602062998,
164558,2010-12-31,48.157,   12.617,0.556240198511166,3.05239727519644
165124,2010-12-31,-1.949,  -40.068,0.266917312091175,Inf
165557,2010-12-31,-0.164,   -7.746,0.272971902584051,
165691,2010-12-31,-0.242999999999999,   -6.307,0.197132386034849,
165919,2010-12-31,,,,
166491,2010-12-31,0.735,  -20.241,0,
174077,2010-12-31,45.134,   21.004,0,0
174095,2010-12-31,,,,
174108,2010-12-31,-13.62,   57.457,,
174531,2010-12-31,-4.2,   88.100,0.48095804819994,12.8804780876494
175264,2010-12-31,-8.602,    9.817,0.176176481163622,6.9143642305407
175424,2010-12-31,-1.909,   -7.948,0.293744228993536,Inf
175442,2010-12-31,24.099,  101.774,0,
176103,2010-12-31,-102.224,  -34.650,0.447558191804169,26.5148334489938
176362,2010-12-31,33.376,   25.909,0,0
176558,2010-12-31,-33.714,  -31.832,0.0696313946313279,0.437527275168686
176873,2010-12-31,2.419,    0.115,0.520490928495198,Inf
177745,2010-12-31,-181.227,  -81.173,0.010213705911276,0.0195311836704815
177871,2010-12-31,5.712,   16.200,0.0079536268619733,0.0292802560153131
177882,2010-12-31,-85.043,   48.208,0,
177895,2010-12-31,131.793,  174.755,0.106822209515827,0.61230482665961
178084,2010-12-31,99.5919999999999,  289.130,0.376424348935363,33.0768525967641
179058,2010-12-31,-11.804,    0.341,0.0442822103115941,3.58422459893048
179300,2010-12-31,8.891,    3.017,0,
179624,2010-12-31,5.336,    8.432,0,
180229,2010-12-31,-5.88,   16.431,0.150126489621416,
182331,2010-12-31,-115.182,   69.355,0.621220636992584,3.09312416251151
183337,2010-12-31,51.282,   14.004,0,0
184149,2010-12-31,17.021,   10.266,0,0
